session_id,customer_id,start_time,device,source,country
507,19931,2024-02-07T21:00:27,mobile,organic,CA
508,12090,2025-07-21T13:51:47,mobile,organic,BR
509,9204,2025-03-25T17:18:51,desktop,organic,GB
510,7726,2023-01-08T16:27:07,desktop,direct,MX
511,16959,2021-05-09T07:26:02,desktop,referral,DE
512,14719,2021-02-03T04:57:24,mobile,organic,AE
513,14805,2020-11-15T19:39:16,mobile,organic,BR
514,4687,2022-04-11T05:40:54,mobile,email,GB
515,18702,2024-10-20T21:17:18,desktop,direct,US
516,9840,2024-08-08T14:03:51,tablet,organic,US
517,11051,2025-04-12T15:22:41,mobile,referral,MX
518,16624,2020-08-22T14:24:47,mobile,referral,AE
519,13580,2024-12-03T06:47:11,tablet,direct,GB
520,6242,2021-05-16T15:29:09,mobile,email,MX
521,5439,2024-05-30T03:47:59,mobile,direct,US
522,4261,2023-12-19T23:50:37,mobile,organic,AE
523,13481,2022-09-14T06:59:49,mobile,referral,SG
524,5121,2023-04-26T05:54:21,mobile,direct,DE
525,19835,2022-09-01T01:23:07,mobile,direct,NL
526,4269,2024-04-14T05:51:50,mobile,direct,MX
527,1682,2020-08-01T04:07:04,tablet,referral,PL
528,5481,2020-02-04T10:35:23,desktop,referral,US
529,18273,2021-05-09T17:14:33,mobile,organic,US
530,18644,2021-03-22T10:31:41,desktop,referral,DE
531,7579,2022-02-15T19:16:23,mobile,organic,JP
532,7609,2024-03-17T12:30:00,tablet,organic,AU
533,9679,2020-03-25T17:33:45,desktop,organic,GB
534,18382,2025-04-27T15:20:03,desktop,organic,DE
535,6720,2020-02-29T21:54:04,desktop,organic,ES
536,7581,2022-01-11T04:15:11,tablet,social,ZA
537,17527,2023-01-11T16:27:29,mobile,organic,NL
538,17760,2024-07-12T20:52:27,desktop,direct,SE
539,18494,2024-10-12T01:32:32,mobile,paid,DE
540,17613,2021-03-06T07:29:08,desktop,social,US
541,14161,2022-07-01T16:00:18,desktop,organic,BR
542,4442,2023-08-27T21:29:27,mobile,organic,ZA
543,1245,2020-10-13T05:19:52,mobile,direct,BR
544,17742,2022-09-27T09:54:25,desktop,paid,BR
545,1527,2020-12-30T18:25:14,mobile,social,JP
546,6374,2025-03-08T11:20:08,desktop,social,GB
547,8545,2020-02-01T09:13:38,desktop,social,GB
548,18773,2024-06-18T04:08:35,desktop,email,DE
549,12023,2022-06-25T15:57:58,mobile,organic,US
550,14066,2022-02-13T08:57:09,tablet,paid,NL
551,18763,2025-05-11T14:21:53,desktop,social,NL
552,15185,2023-09-02T23:25:05,mobile,direct,GB
553,16954,2023-02-22T19:16:18,mobile,paid,NL
554,19813,2020-10-30T13:49:28,desktop,direct,US
555,17339,2023-01-21T22:36:21,desktop,organic,US
556,3496,2024-02-22T11:32:26,mobile,direct,US
557,14334,2022-04-15T22:45:04,mobile,direct,US
558,653,2020-09-12T21:00:56,desktop,organic,MX
559,19691,2020-07-13T04:00:56,desktop,direct,SG
560,9572,2024-04-29T05:55:25,desktop,organic,US
561,1306,2023-07-10T14:57:57,mobile,paid,GB
562,4100,2023-04-30T11:07:49,mobile,organic,IN
563,11740,2022-04-11T15:56:50,desktop,email,US
564,12074,2021-08-05T14:31:19,desktop,paid,ZA
565,5216,2022-06-13T16:29:07,tablet,organic,CA
566,14716,2025-06-11T16:34:47,mobile,organic,AU
567,16856,2023-12-27T17:33:48,desktop,paid,US
568,3568,2025-10-14T14:54:28,mobile,email,DE
569,3658,2021-09-14T10:14:07,mobile,referral,MX
570,15622,2021-05-31T09:58:52,tablet,direct,IN
571,17670,2023-09-15T14:15:44,desktop,direct,CA
572,2149,2023-03-26T13:11:57,mobile,social,JP
573,10448,2020-07-19T05:50:30,mobile,direct,FR
574,4646,2020-02-09T12:44:48,mobile,organic,JP
575,12555,2020-12-22T00:15:06,mobile,direct,US
576,19912,2025-08-03T21:44:35,mobile,paid,JP
577,1886,2021-10-11T16:08:18,mobile,direct,SG
578,2620,2020-06-21T18:38:27,mobile,email,PL
579,9811,2020-10-31T03:09:29,tablet,organic,GB
580,9272,2021-03-17T11:04:10,mobile,paid,AE
581,9486,2024-08-24T15:34:01,desktop,direct,SG
582,14272,2023-04-25T20:41:56,desktop,email,ES
583,15783,2021-11-30T11:33:19,desktop,organic,DE
584,16970,2021-12-05T12:19:29,desktop,direct,FR
585,13862,2020-05-30T04:58:18,mobile,social,US
586,9259,2024-12-22T09:53:51,mobile,organic,IN
587,7359,2025-06-04T00:42:14,desktop,direct,ZA
588,11155,2021-07-19T08:07:28,mobile,organic,US
589,17505,2022-05-18T01:39:03,desktop,social,SG
590,1908,2023-01-25T16:44:27,desktop,paid,DE
591,11217,2024-03-07T11:33:33,mobile,direct,IN
592,12114,2021-11-09T10:56:04,mobile,direct,US
593,13394,2022-02-07T11:58:41,mobile,direct,DE
594,6411,2022-09-08T15:37:57,mobile,paid,DE
595,1827,2024-02-19T06:18:20,mobile,paid,CA
596,11874,2025-05-05T16:45:58,mobile,social,IN
597,15569,2025-03-31T03:48:37,desktop,organic,US
598,6464,2022-04-28T02:42:03,mobile,organic,ES
599,9753,2025-04-14T03:00:01,desktop,organic,ES
600,2147,2022-04-04T20:11:42,desktop,organic,BR
601,7596,2020-01-26T19:02:12,desktop,organic,JP
602,14784,2022-12-23T21:55:12,mobile,organic,IN
603,8117,2022-09-30T21:41:14,desktop,direct,US
604,9302,2020-11-17T09:25:50,desktop,organic,US
605,732,2021-10-19T04:00:20,mobile,social,US
606,16655,2025-07-04T14:20:41,desktop,referral,JP
607,14180,2023-09-10T19:24:44,desktop,organic,SE
608,3519,2024-09-23T23:43:35,mobile,organic,MX
609,4865,2023-02-04T06:04:46,desktop,organic,US
610,17264,2024-03-04T19:48:26,tablet,social,AU
611,17730,2022-06-06T17:58:28,desktop,direct,NL
612,15202,2020-05-13T15:51:46,mobile,organic,DE
613,3385,2021-10-07T17:57:24,mobile,organic,CA
614,15416,2025-05-08T02:57:57,desktop,direct,BR
615,17104,2020-10-20T08:16:57,mobile,direct,DE
616,2631,2023-10-23T02:05:28,desktop,organic,IN
617,2572,2025-08-09T05:39:26,mobile,direct,US
618,15784,2021-12-29T13:15:45,mobile,organic,GB
619,2552,2025-02-20T21:54:03,desktop,social,ES
620,11180,2021-10-22T12:30:56,desktop,referral,CA
621,2229,2023-02-26T01:17:10,mobile,direct,BR
622,7749,2025-01-30T02:27:11,mobile,referral,GB
623,17503,2021-11-11T04:56:19,mobile,organic,JP
624,484,2023-12-17T12:44:21,desktop,direct,FR
625,1747,2025-08-26T18:20:03,desktop,direct,FR
626,9693,2024-11-21T03:29:39,desktop,organic,GB
627,19665,2023-08-02T16:55:22,tablet,direct,GB
628,4630,2021-03-15T13:00:11,desktop,organic,IN
629,13909,2020-01-18T14:17:49,desktop,organic,JP
630,15061,2024-01-13T19:45:01,mobile,direct,FR
631,13404,2020-04-20T07:05:41,mobile,direct,CA
632,12276,2022-02-11T11:49:14,mobile,organic,AU
633,11361,2024-12-15T14:56:21,desktop,organic,CA
634,8465,2024-10-03T08:47:44,desktop,direct,BR
635,6203,2024-03-17T04:04:56,mobile,social,AU
636,1748,2024-11-21T04:52:47,desktop,organic,US
637,1619,2021-11-05T23:55:32,desktop,paid,MX
638,15241,2021-03-27T20:11:02,mobile,direct,NL
639,7125,2021-06-09T01:07:08,mobile,referral,ES
640,3912,2025-03-04T03:49:28,desktop,social,SE
641,13926,2021-11-24T03:21:21,desktop,organic,SG
642,6434,2025-08-28T18:31:25,mobile,direct,CA
643,5281,2025-06-09T20:30:39,mobile,direct,NL
644,6822,2020-09-04T11:19:08,desktop,direct,US
645,2263,2022-08-20T05:44:46,desktop,social,US
646,13930,2020-11-11T11:44:05,mobile,organic,AE
647,10544,2021-03-19T10:05:53,desktop,email,IN
648,12194,2024-07-24T11:06:19,desktop,social,PL
649,12676,2022-10-15T18:12:44,mobile,direct,US
650,9458,2025-06-01T05:06:15,desktop,social,JP
651,5189,2020-12-01T23:04:47,mobile,paid,MX
652,4372,2023-07-19T10:18:25,desktop,organic,PL
653,12817,2021-10-10T18:46:39,mobile,email,IN
654,18177,2025-07-07T16:20:57,mobile,organic,GB
655,1968,2020-04-11T05:29:25,desktop,organic,JP
656,6441,2022-11-21T06:47:57,desktop,direct,FR
657,8832,2021-05-05T16:05:32,mobile,referral,DE
658,9285,2020-07-13T06:19:56,desktop,organic,BR
659,7227,2020-07-04T18:32:49,mobile,organic,SE
660,12659,2022-08-06T22:15:14,tablet,direct,DE
661,1429,2020-04-19T19:57:59,mobile,direct,BR
662,10120,2022-06-01T12:53:19,mobile,email,MX
663,14849,2024-04-15T11:55:48,mobile,organic,CA
664,13919,2024-12-29T06:34:10,tablet,direct,ZA
665,3702,2023-12-04T15:52:10,mobile,direct,CA
666,7106,2023-07-01T18:48:06,desktop,organic,US
667,16420,2024-11-13T12:06:18,mobile,paid,AU
668,7218,2021-01-29T21:54:37,mobile,organic,ES
669,10611,2021-08-26T09:20:50,mobile,social,US
670,14183,2022-03-04T09:58:10,mobile,organic,CA
671,11817,2024-01-01T17:26:56,desktop,direct,PL
672,6720,2021-08-28T00:28:25,mobile,organic,ES
673,14228,2020-03-09T15:53:23,mobile,organic,US
674,15747,2021-12-18T21:20:26,tablet,direct,GB
675,10574,2020-04-27T16:10:19,mobile,organic,US
676,16058,2021-03-08T02:30:42,mobile,referral,US
677,3735,2024-12-06T15:53:44,desktop,organic,AE
678,12969,2020-11-06T14:11:31,desktop,organic,PL
679,15943,2025-07-07T02:00:29,mobile,organic,GB
680,12024,2023-11-13T20:54:58,mobile,organic,BR
681,16329,2024-12-13T15:33:43,desktop,organic,PL
682,8573,2022-07-06T18:34:36,desktop,direct,DE
683,8239,2025-03-07T22:51:45,mobile,organic,MX
684,17866,2022-02-03T01:44:45,mobile,organic,MX
685,15864,2022-09-08T15:41:49,mobile,direct,AU
686,16125,2020-10-01T08:56:07,desktop,organic,AU
687,2035,2024-07-04T01:06:31,mobile,referral,ES
688,17867,2024-08-30T15:30:06,mobile,organic,US
689,12665,2021-03-13T00:17:13,desktop,organic,SG
690,11602,2023-09-13T05:57:20,mobile,social,GB
691,11791,2020-12-10T17:05:04,desktop,organic,US
692,1546,2024-07-31T19:37:16,desktop,paid,AE
693,885,2020-07-05T20:30:23,mobile,social,BR
694,12730,2025-06-12T15:14:48,desktop,email,US
695,5508,2021-12-25T20:34:06,desktop,direct,JP
696,14689,2023-09-30T07:48:16,mobile,paid,ES
697,10663,2022-09-23T18:55:29,mobile,paid,GB
698,9757,2025-09-22T10:12:28,desktop,organic,IN
699,3296,2023-04-04T08:23:44,mobile,direct,FR
700,9303,2022-09-20T04:45:21,mobile,paid,CA
701,12964,2021-09-04T09:47:10,desktop,paid,ZA
702,16025,2023-10-19T08:16:13,desktop,paid,DE
703,1141,2020-03-16T14:30:17,desktop,organic,CA
704,19236,2023-01-15T21:08:30,mobile,direct,US
705,10299,2022-06-07T08:28:23,mobile,social,PL
706,17126,2023-09-01T21:16:54,mobile,direct,US
707,9933,2025-04-21T17:28:13,mobile,organic,ES
708,266,2024-12-07T14:29:02,desktop,email,DE
709,4934,2021-01-23T13:16:29,tablet,paid,IN
710,4692,2025-03-29T08:56:23,mobile,direct,US
711,3450,2023-06-20T13:52:04,desktop,direct,SG
712,595,2020-04-18T22:30:24,mobile,direct,ZA
713,9090,2025-07-24T16:56:17,mobile,social,AE
714,19300,2020-01-14T09:47:49,desktop,email,MX
715,8393,2023-08-14T07:56:44,tablet,organic,ES
716,15298,2021-12-16T21:55:03,mobile,direct,AE
717,13693,2024-08-20T08:16:40,desktop,direct,PL
718,8434,2021-11-21T06:56:45,mobile,direct,DE
719,16975,2023-09-04T19:21:12,mobile,organic,IN
720,13607,2021-04-16T23:39:39,desktop,direct,DE
721,132,2022-05-02T14:59:26,mobile,paid,BR
722,8897,2023-02-10T20:55:24,desktop,email,ES
723,10406,2023-06-10T02:10:22,mobile,direct,MX
724,5303,2021-08-02T07:15:23,mobile,social,IN
725,19108,2025-10-28T04:01:19,mobile,direct,US
726,14376,2020-07-19T06:59:37,mobile,referral,US
727,8949,2023-11-04T10:34:24,desktop,organic,US
728,2063,2021-09-09T03:36:51,mobile,organic,MX
729,13688,2022-03-01T03:02:26,desktop,organic,BR
730,1850,2025-10-15T06:22:04,mobile,direct,US
731,10784,2020-10-01T03:44:42,mobile,organic,IN
732,6960,2021-01-21T00:20:25,mobile,email,GB
733,1304,2022-09-07T11:56:13,mobile,direct,MX
734,18156,2021-07-31T03:27:55,desktop,direct,SE
735,11213,2021-12-09T20:59:57,desktop,email,IN
736,1722,2023-01-04T15:05:56,desktop,referral,PL
737,3328,2022-05-29T10:54:19,mobile,organic,GB
738,14717,2024-01-25T15:43:08,mobile,organic,US
739,12709,2025-06-24T17:11:35,tablet,paid,AE
740,5494,2022-04-28T07:30:10,mobile,paid,US
741,13058,2020-10-22T20:35:54,desktop,social,IN
742,3980,2024-12-25T07:07:17,desktop,organic,US
743,9619,2024-02-09T01:02:22,desktop,social,US
744,8377,2025-08-27T14:57:21,mobile,organic,GB
745,3692,2023-04-02T12:15:30,mobile,social,FR
746,2179,2021-12-03T13:00:33,desktop,paid,AU
747,133,2021-07-05T07:05:29,mobile,email,US
748,17637,2025-09-15T22:19:58,tablet,direct,ES
749,13193,2024-07-23T12:32:41,mobile,paid,US
750,1091,2020-04-08T18:40:02,mobile,organic,CA
751,9896,2021-01-18T04:41:28,mobile,social,GB
752,3862,2024-10-15T14:42:05,mobile,paid,SG
753,2331,2024-10-20T11:04:45,mobile,organic,JP
754,2054,2023-07-28T19:41:17,mobile,organic,US
755,17014,2023-10-20T09:18:16,mobile,paid,MX
756,3496,2020-09-17T19:56:37,mobile,referral,US
757,17843,2025-07-31T13:46:27,mobile,social,ES
758,16555,2021-12-30T23:47:14,desktop,referral,CA
759,15584,2025-08-06T11:50:46,mobile,direct,US
760,18921,2020-10-02T12:43:19,desktop,organic,US
761,18511,2022-10-25T16:28:25,mobile,referral,NL
762,2493,2022-04-02T15:18:01,desktop,paid,MX
763,2321,2025-05-31T15:39:10,mobile,organic,DE
764,19602,2020-02-23T07:37:46,desktop,direct,AU
765,17794,2024-04-23T05:30:39,mobile,direct,AU
766,6242,2022-08-20T07:03:38,mobile,organic,MX
767,8090,2021-07-04T23:10:20,mobile,email,US
768,11539,2025-02-20T21:00:02,desktop,direct,BR
769,13074,2025-04-07T09:10:54,mobile,paid,ES
770,2426,2024-11-28T20:44:03,desktop,social,US
771,18382,2023-02-04T16:50:45,mobile,social,DE
772,18754,2020-12-28T04:52:12,desktop,referral,BR
773,11811,2023-01-27T08:49:40,mobile,direct,CA
774,12884,2023-04-18T18:02:42,mobile,email,IN
775,11026,2024-07-18T22:12:55,mobile,direct,BR
776,15510,2020-01-30T11:25:19,mobile,social,GB
777,10726,2024-03-11T05:45:02,mobile,social,IN
778,7243,2024-05-11T11:05:57,desktop,paid,US
779,510,2021-09-30T07:44:13,mobile,paid,CA
780,1655,2023-11-02T16:46:59,mobile,paid,MX
781,17420,2021-08-24T14:20:51,desktop,direct,JP
782,16989,2021-09-10T19:16:47,mobile,organic,FR
783,15526,2024-07-06T04:21:27,desktop,direct,IN
784,15998,2022-11-16T14:04:02,mobile,organic,FR
785,19803,2024-12-21T06:40:02,desktop,organic,JP
786,5983,2023-01-18T13:12:25,tablet,organic,US
787,6882,2025-02-16T15:55:46,desktop,direct,GB
788,3420,2020-06-26T13:17:24,mobile,referral,AU
789,6448,2025-05-07T23:41:42,desktop,referral,DE
790,7835,2024-04-18T19:25:20,mobile,paid,US
791,6329,2020-02-19T20:45:29,mobile,direct,DE
792,1013,2025-05-23T16:35:51,mobile,organic,MX
793,6629,2020-05-06T23:56:49,mobile,organic,GB
794,4230,2022-11-17T02:04:47,desktop,organic,GB
795,19500,2025-10-30T22:54:25,mobile,referral,IN
796,6779,2025-02-14T11:37:31,mobile,referral,US
797,16754,2021-10-08T21:34:25,mobile,direct,GB
798,17980,2025-09-11T22:13:01,desktop,organic,SE
799,14993,2023-08-15T07:23:31,mobile,paid,SG
800,16176,2025-05-12T14:42:35,desktop,organic,GB
801,10528,2021-05-30T18:18:09,tablet,email,AU
802,2384,2023-06-23T15:40:36,tablet,email,CA
803,5139,2023-04-10T22:32:19,mobile,paid,PL
804,9207,2025-04-24T15:36:39,desktop,organic,CA
805,15668,2022-08-13T01:31:22,mobile,direct,FR
806,19741,2022-05-28T12:09:09,desktop,direct,SE
807,10501,2023-08-13T04:58:04,mobile,organic,BR
808,8680,2023-07-17T08:18:06,mobile,social,ES
809,9473,2023-02-20T19:34:39,mobile,organic,US
810,9225,2020-05-04T21:07:10,desktop,organic,IN
811,3303,2023-12-01T15:10:33,mobile,email,BR
812,17354,2021-06-21T17:51:38,mobile,organic,ES
813,12705,2023-10-10T22:09:41,mobile,organic,BR
814,2760,2023-06-05T04:28:15,mobile,direct,AU
815,17334,2024-09-10T15:05:59,mobile,paid,ZA
816,1446,2020-08-03T07:38:01,desktop,organic,CA
817,17306,2024-03-26T18:43:51,desktop,paid,FR
818,17909,2020-01-02T00:46:10,desktop,direct,SG
819,19847,2020-02-05T02:00:21,desktop,social,DE
820,19501,2020-07-15T23:22:15,desktop,organic,SG
821,12147,2025-06-12T18:00:10,desktop,direct,GB
822,8550,2025-04-02T14:13:01,mobile,direct,JP
823,902,2021-03-27T17:41:46,desktop,organic,NL
824,10007,2021-02-22T00:47:14,desktop,referral,BR
825,16969,2022-08-30T21:24:05,mobile,referral,GB
826,4535,2023-10-04T01:25:36,mobile,organic,GB
827,5947,2020-11-21T11:15:47,desktop,direct,FR
828,12636,2023-12-20T14:16:20,mobile,social,GB
829,13640,2021-06-08T11:35:45,mobile,organic,JP
830,12419,2023-08-03T03:51:52,mobile,direct,DE
831,15906,2024-09-03T07:26:51,desktop,email,JP
832,381,2021-08-06T23:51:51,mobile,direct,JP
833,4836,2023-08-20T09:07:12,desktop,organic,NL
834,6286,2022-05-18T00:07:45,tablet,email,AE
835,17789,2024-12-30T14:32:34,mobile,direct,DE
836,4071,2025-04-16T21:32:35,mobile,email,SG
837,8155,2021-01-09T16:13:44,desktop,direct,BR
838,19887,2022-02-07T17:34:46,desktop,organic,NL
839,14464,2021-01-13T12:44:19,desktop,organic,DE
840,13834,2022-03-01T22:41:41,mobile,email,US
841,13252,2025-02-16T07:40:55,desktop,direct,NL
842,9708,2022-07-01T02:20:18,tablet,social,ZA
843,8429,2024-09-13T06:38:26,mobile,direct,US
844,10395,2024-06-29T06:38:04,tablet,direct,AU
845,9972,2023-08-27T05:50:23,desktop,email,PL
846,5385,2025-06-29T20:29:32,desktop,email,GB
847,8267,2022-03-21T21:10:17,desktop,organic,JP
848,19283,2021-05-29T20:10:46,mobile,organic,ES
849,9340,2024-12-26T14:50:28,mobile,social,BR
850,6103,2022-09-23T10:50:45,desktop,organic,NL
851,13949,2020-12-17T21:38:01,desktop,direct,BR
852,16439,2020-06-25T15:23:53,mobile,paid,US
853,17730,2025-04-21T17:10:59,desktop,direct,NL
854,311,2020-06-26T14:32:04,mobile,organic,NL
855,15363,2020-09-01T19:18:25,tablet,direct,GB
856,1582,2025-08-27T05:53:41,mobile,paid,GB
857,4867,2025-04-28T10:20:53,desktop,paid,SE
858,6734,2021-06-21T23:21:50,desktop,direct,US
859,16522,2022-10-22T14:24:02,tablet,organic,US
860,2800,2022-03-21T23:28:51,desktop,organic,DE
861,16233,2024-03-31T06:47:56,desktop,organic,IN
862,1217,2020-10-23T17:55:24,desktop,organic,MX
863,2355,2025-10-25T12:14:10,mobile,paid,SE
864,2837,2020-10-31T19:27:50,desktop,referral,DE
865,18424,2025-08-04T12:28:30,tablet,paid,AE
866,19994,2025-02-05T12:29:56,desktop,referral,BR
867,16002,2020-11-21T19:09:42,mobile,organic,PL
868,11425,2023-10-07T22:28:17,mobile,direct,GB
869,11363,2024-04-15T01:46:20,desktop,organic,SE
870,6954,2022-06-12T19:43:09,mobile,direct,MX
871,554,2024-12-26T16:20:03,mobile,social,FR
872,18662,2020-09-18T09:27:55,desktop,organic,MX
873,8759,2022-10-09T21:51:59,desktop,referral,SE
874,13941,2022-09-17T19:40:23,mobile,email,PL
875,18355,2022-04-09T19:16:51,mobile,referral,MX
876,1211,2021-01-16T22:46:06,mobile,organic,SG
877,5224,2024-07-27T06:30:31,desktop,organic,BR
878,832,2021-08-15T03:17:51,desktop,social,FR
879,1444,2020-11-21T06:30:53,mobile,referral,SE
880,10252,2024-06-15T14:28:10,desktop,organic,ES
881,14517,2020-06-09T21:14:29,desktop,paid,CA
882,11268,2024-01-04T22:50:54,mobile,social,ES
883,6159,2022-04-02T13:13:44,tablet,social,BR
884,10230,2020-10-06T08:10:32,mobile,paid,IN
885,8235,2020-04-21T13:00:19,mobile,referral,FR
886,433,2022-09-04T04:58:58,desktop,organic,CA
887,9050,2023-05-17T14:08:51,tablet,direct,CA
888,3356,2021-10-26T11:10:50,desktop,social,GB
889,1806,2021-12-16T15:10:11,mobile,organic,GB
890,7523,2020-11-23T23:47:17,mobile,direct,ZA
891,12307,2023-07-02T03:26:46,desktop,direct,IN
892,12089,2024-06-04T23:47:18,mobile,organic,NL
893,4221,2022-10-21T05:07:41,desktop,referral,US
894,17734,2022-12-12T10:13:58,desktop,referral,SE
895,5577,2020-07-28T06:51:34,mobile,direct,DE
896,12019,2024-03-21T08:52:47,desktop,direct,BR
897,12637,2020-04-26T21:28:02,desktop,organic,AU
898,9628,2023-06-23T03:18:22,mobile,email,US
899,11850,2025-01-12T22:43:25,desktop,paid,DE
900,18365,2024-10-13T04:32:39,tablet,paid,MX
901,3177,2025-03-05T22:29:16,mobile,email,IN
902,133,2021-08-23T06:30:56,mobile,paid,US
903,8267,2023-11-03T01:23:47,desktop,direct,JP
904,127,2022-05-31T14:26:11,desktop,direct,DE
905,17348,2020-04-03T16:05:13,tablet,email,BR
906,11073,2022-04-09T18:09:36,mobile,organic,MX
907,5289,2022-09-15T15:59:37,desktop,direct,JP
908,9695,2022-04-15T08:56:17,mobile,email,FR
909,9736,2025-08-22T06:29:26,mobile,organic,MX
910,1115,2025-06-18T07:33:13,mobile,direct,IN
911,8445,2024-06-11T10:38:12,mobile,social,BR
912,1189,2020-12-14T15:09:08,desktop,direct,NL
913,1743,2023-05-08T02:24:00,mobile,social,US
914,19453,2022-04-15T08:22:57,tablet,social,AU
915,768,2022-05-26T15:26:07,desktop,direct,BR
916,14280,2021-11-04T13:41:05,mobile,social,US
917,14520,2021-08-24T16:42:46,desktop,organic,JP
918,13439,2025-02-12T02:23:25,mobile,direct,MX
919,5761,2021-10-20T19:25:21,mobile,paid,CA
920,10502,2023-03-24T22:36:02,mobile,direct,FR
921,11971,2025-02-09T18:30:30,mobile,organic,GB
922,2344,2024-10-06T23:24:01,mobile,paid,SG
923,1794,2020-12-23T11:16:52,desktop,organic,US
924,14821,2023-12-08T08:03:23,mobile,social,AU
925,14132,2020-04-28T02:37:31,desktop,organic,GB
926,9617,2025-08-05T11:18:50,desktop,organic,ZA
927,3116,2022-09-22T20:48:51,mobile,organic,FR
928,5754,2020-02-01T18:36:13,mobile,organic,GB
929,11816,2021-06-12T17:33:48,mobile,organic,AE
930,15462,2024-08-22T12:18:14,desktop,organic,NL
931,7234,2024-01-12T10:04:15,mobile,direct,MX
932,18295,2023-09-27T14:13:13,mobile,social,IN
933,5929,2025-08-11T06:46:08,mobile,organic,IN
934,17679,2023-01-27T09:40:49,desktop,organic,NL
935,15000,2022-02-21T00:43:27,desktop,organic,CA
936,1524,2020-09-11T17:24:26,desktop,email,BR
937,14550,2025-06-28T18:36:33,tablet,organic,NL
938,460,2023-09-28T22:36:39,desktop,organic,CA
939,4641,2024-03-16T19:08:35,mobile,organic,SE
940,1473,2024-05-04T11:02:56,mobile,direct,AE
941,14395,2023-06-16T12:51:38,mobile,organic,BR
942,6270,2020-06-07T06:57:43,mobile,social,US
943,2642,2025-07-08T05:40:20,mobile,paid,US
944,7761,2020-01-14T04:31:45,desktop,direct,US
945,16165,2021-04-21T05:40:59,desktop,paid,PL
946,19179,2025-10-16T20:23:10,desktop,organic,US
947,4631,2021-04-16T11:33:26,mobile,organic,SG
948,7898,2022-05-23T11:43:18,desktop,direct,AU
949,11826,2024-02-13T03:20:40,mobile,direct,JP
950,6153,2023-10-23T04:05:30,desktop,email,FR
951,17862,2025-08-26T01:58:14,mobile,organic,ES
952,13615,2022-04-03T04:51:00,mobile,direct,US
953,1437,2025-03-23T10:37:48,mobile,direct,ZA
954,14192,2021-08-03T19:17:33,mobile,direct,DE
955,6055,2024-11-11T17:47:23,mobile,organic,IN
956,11431,2023-03-01T23:35:23,desktop,direct,US
957,847,2022-01-05T02:12:42,mobile,email,ZA
958,11117,2024-11-24T13:58:55,mobile,paid,DE
959,10715,2022-03-18T00:20:11,desktop,direct,CA
