order_id,customer_id,order_time,payment_method,discount_pct,subtotal_usd,total_usd,country,device,source,order_month,order_year
289,1363,2020-06-22 09:18:50,paypal,0,113.96,113.96,DE,desktop,organic,2020-06,2020
290,12974,2022-12-19 13:37:25,card,0,232.41,232.41,DE,desktop,paid,2022-12,2022
291,5271,2024-12-12 13:29:18,card,0,73.54,73.54,JP,desktop,email,2024-12,2024
292,13701,2023-11-02 09:02:54,card,10,57.28,51.55,JP,mobile,paid,2023-11,2023
293,12903,2023-01-20 03:26:57,card,0,119.88,119.88,JP,desktop,paid,2023-01,2023
294,14538,2023-10-13 22:20:21,card,10,31.18,28.06,IN,tablet,email,2023-10,2023
295,7675,2024-08-28 08:59:23,wallet,0,146.65,146.65,GB,desktop,organic,2024-08,2024
296,18027,2023-05-16 22:35:06,card,20,17.26,13.81,NL,mobile,organic,2023-05,2023
297,8791,2025-01-20 14:25:36,card,0,313.38,313.38,JP,desktop,email,2025-01,2025
298,3205,2020-10-15 00:05:31,cod,0,175.09,175.09,JP,mobile,direct,2020-10,2020
299,16983,2023-10-05 21:06:15,card,0,80.25,80.25,AU,mobile,direct,2023-10,2023
300,320,2025-05-06 21:21:18,card,5,8.82,8.38,JP,mobile,direct,2025-05,2025
301,15,2022-05-04 07:04:40,card,10,21.08,18.97,AU,mobile,direct,2022-05,2022
302,13968,2023-02-18 01:04:59,card,0,58.76,58.76,DE,desktop,organic,2023-02,2023
303,1634,2021-04-16 21:24:23,card,15,190.85,162.22,BR,mobile,organic,2021-04,2021
304,12337,2023-08-24 03:43:51,card,0,77.58,77.58,GB,mobile,referral,2023-08,2023
305,11242,2023-02-14 21:56:00,card,0,389.52,389.52,AU,mobile,email,2023-02,2023
306,18044,2020-03-05 00:29:16,card,0,15.33,15.33,AE,desktop,direct,2020-03,2020
307,14739,2020-02-01 15:57:59,card,0,103.0,103.0,MX,mobile,social,2020-02,2020
308,4015,2023-05-19 13:40:06,card,5,48.73,46.29,SG,mobile,paid,2023-05,2023
309,3894,2024-12-26 15:48:21,paypal,0,110.84,110.84,US,mobile,social,2024-12,2024
310,14078,2024-06-29 04:43:41,paypal,0,173.24,173.24,JP,tablet,direct,2024-06,2024
311,8392,2023-05-28 10:07:45,card,20,110.33,88.26,MX,desktop,organic,2023-05,2023
312,12854,2021-06-21 10:34:20,wallet,5,129.69,123.21,NL,desktop,email,2021-06,2021
313,2562,2022-01-27 13:24:52,card,0,114.02,114.02,US,desktop,organic,2022-01,2022
314,3990,2021-05-20 06:54:52,wallet,15,57.62,48.98,US,mobile,organic,2021-05,2021
315,7582,2022-01-20 10:47:17,card,0,81.53,81.53,US,mobile,direct,2022-01,2022
316,14731,2021-07-18 12:17:08,wallet,0,176.36,176.36,FR,desktop,direct,2021-07,2021
317,5736,2024-04-04 22:10:20,wallet,0,19.5,19.5,ES,mobile,direct,2024-04,2024
318,2187,2023-12-12 14:47:54,card,15,193.41,164.4,NL,tablet,paid,2023-12,2023
319,12661,2025-07-30 09:37:06,card,10,69.64,62.68,SG,mobile,organic,2025-07,2025
320,18270,2020-11-10 21:43:16,paypal,10,294.7,265.23,ZA,mobile,organic,2020-11,2020
321,5213,2022-05-18 20:06:19,card,5,200.11,190.1,GB,mobile,direct,2022-05,2022
322,5493,2023-12-01 23:18:47,card,0,6.96,6.96,FR,mobile,paid,2023-12,2023
323,15027,2025-10-24 21:58:08,card,0,173.39,173.39,US,tablet,organic,2025-10,2025
324,6504,2024-04-20 02:52:12,card,15,38.71,32.9,GB,mobile,direct,2024-04,2024
325,15984,2021-05-09 01:02:27,card,0,15.86,15.86,GB,tablet,organic,2021-05,2021
326,9252,2021-09-18 05:59:18,card,0,234.86,234.86,BR,mobile,social,2021-09,2021
327,14555,2025-06-11 18:32:38,paypal,20,176.35,141.08,CA,desktop,organic,2025-06,2025
328,336,2020-06-13 23:43:19,card,20,248.57,198.86,SG,desktop,organic,2020-06,2020
329,1650,2023-02-11 03:50:27,paypal,20,64.84,51.87,IN,mobile,organic,2023-02,2023
330,4762,2022-07-22 16:25:05,card,5,30.1,28.59,US,desktop,email,2022-07,2022
331,2468,2025-03-15 09:57:07,cod,20,546.63,437.3,IN,mobile,direct,2025-03,2025
332,5126,2025-04-28 21:31:29,card,15,8.28,7.04,FR,mobile,organic,2025-04,2025
333,19162,2025-09-23 22:00:36,card,0,682.02,682.02,IN,tablet,direct,2025-09,2025
334,12449,2022-11-20 05:55:07,card,0,20.6,20.6,SE,mobile,organic,2022-11,2022
335,10050,2025-10-23 23:56:56,card,10,272.29,245.06,US,mobile,referral,2025-10,2025
336,8539,2025-09-03 04:59:26,wallet,5,6.96,6.61,AU,mobile,organic,2025-09,2025
337,14219,2022-08-15 18:48:16,card,0,157.36,157.36,SE,mobile,organic,2022-08,2022
338,13009,2022-07-26 23:54:02,card,10,139.35,125.42,ES,desktop,paid,2022-07,2022
339,15825,2023-04-05 02:53:11,card,5,51.2,48.64,MX,mobile,paid,2023-04,2023
340,7193,2021-03-28 05:53:35,card,5,162.02,153.92,US,mobile,organic,2021-03,2021
341,6979,2021-10-28 02:14:54,card,10,145.27,130.74,PL,mobile,paid,2021-10,2021
342,9230,2023-10-17 21:47:29,card,5,78.23,74.32,US,mobile,organic,2023-10,2023
343,18040,2025-08-07 04:49:29,paypal,5,297.37,282.5,DE,mobile,organic,2025-08,2025
344,6115,2020-12-26 11:20:23,card,0,10.34,10.34,GB,mobile,social,2020-12,2020
345,18051,2024-12-09 01:08:25,card,10,30.13,27.12,ZA,mobile,social,2024-12,2024
346,11669,2025-07-13 12:16:03,paypal,20,71.39,57.11,MX,tablet,social,2025-07,2025
347,12462,2024-02-03 00:10:41,card,15,276.23,234.8,GB,mobile,organic,2024-02,2024
348,13251,2022-02-11 23:46:54,card,0,107.68,107.68,GB,mobile,organic,2022-02,2022
349,8405,2022-12-21 20:34:11,cod,0,19.76,19.76,IN,tablet,organic,2022-12,2022
350,280,2025-05-25 14:02:04,card,0,44.18,44.18,US,mobile,social,2025-05,2025
351,13210,2021-06-14 11:19:29,card,0,971.75,971.75,NL,mobile,direct,2021-06,2021
352,8739,2020-10-08 11:30:52,card,15,121.78,103.51,FR,desktop,paid,2020-10,2020
353,8665,2024-01-24 00:34:21,card,20,103.13,82.5,BR,desktop,social,2024-01,2024
354,4482,2024-11-10 05:29:16,card,15,191.8,163.03,US,mobile,organic,2024-11,2024
355,7721,2021-07-31 00:12:02,cod,0,117.64,117.64,BR,desktop,direct,2021-07,2021
356,2733,2020-06-25 19:03:37,card,20,29.92,23.94,JP,desktop,email,2020-06,2020
357,16028,2021-03-03 21:33:43,card,0,38.75,38.75,GB,desktop,referral,2021-03,2021
358,14184,2022-02-22 18:12:59,card,0,96.81,96.81,AU,desktop,direct,2022-02,2022
359,19590,2021-07-21 16:42:13,card,0,86.97,86.97,FR,mobile,organic,2021-07,2021
360,4548,2020-11-19 12:05:53,wallet,0,175.24,175.24,SE,desktop,paid,2020-11,2020
361,2354,2022-06-12 13:30:35,card,10,384.84,346.36,US,desktop,referral,2022-06,2022
362,18358,2025-07-03 19:02:29,card,0,54.93,54.93,BR,mobile,paid,2025-07,2025
363,6929,2022-06-01 05:03:13,card,10,17.19,15.47,FR,mobile,direct,2022-06,2022
364,16278,2022-11-18 10:40:48,card,5,137.04,130.19,US,mobile,organic,2022-11,2022
365,12662,2024-01-09 23:28:42,wallet,5,62.93,59.78,DE,desktop,referral,2024-01,2024
366,15334,2025-10-09 17:19:24,card,0,406.96,406.96,FR,mobile,organic,2025-10,2025
367,18092,2020-01-08 14:11:01,paypal,15,1046.62,889.63,IN,desktop,paid,2020-01,2020
368,2811,2024-12-10 04:30:18,card,15,490.98,417.33,US,mobile,organic,2024-12,2024
369,6192,2025-03-29 07:06:58,card,15,219.41,186.5,IN,desktop,email,2025-03,2025
370,8402,2020-02-06 19:31:09,card,0,154.44,154.44,JP,mobile,direct,2020-02,2020
371,1808,2025-10-28 18:57:45,card,15,114.54,97.36,DE,mobile,direct,2025-10,2025
372,2558,2020-02-13 20:14:11,card,0,163.91,163.91,CA,mobile,organic,2020-02,2020
373,6885,2023-02-04 02:10:24,cod,5,325.78,309.49,AU,desktop,social,2023-02,2023
374,13157,2023-05-19 21:49:06,card,0,330.76,330.76,BR,tablet,organic,2023-05,2023
375,12941,2025-08-13 17:36:24,card,0,89.45,89.45,US,mobile,organic,2025-08,2025
376,314,2024-08-01 13:35:14,card,5,769.85,731.36,ES,desktop,organic,2024-08,2024
377,4427,2024-06-01 17:49:23,paypal,15,113.73,96.67,DE,mobile,direct,2024-06,2024
378,13881,2021-06-26 07:19:21,paypal,5,427.58,406.2,AU,mobile,social,2021-06,2021
379,6868,2020-04-21 03:13:00,card,10,86.22,77.6,AU,mobile,organic,2020-04,2020
380,19749,2025-08-19 12:33:47,card,10,55.77,50.19,FR,mobile,organic,2025-08,2025
381,5902,2022-03-24 09:59:30,paypal,0,34.18,34.18,MX,mobile,referral,2022-03,2022
382,19275,2024-11-07 23:39:30,card,0,156.64,156.64,US,desktop,organic,2024-11,2024
383,9495,2024-09-13 15:59:54,card,5,129.43,122.96,DE,mobile,direct,2024-09,2024
384,18772,2021-06-06 09:48:27,paypal,0,131.87,131.87,US,desktop,organic,2021-06,2021
385,10841,2021-03-16 13:27:19,card,5,113.26,107.6,IN,desktop,organic,2021-03,2021
386,15085,2022-09-14 16:10:26,card,20,312.24,249.79,GB,mobile,paid,2022-09,2022
387,4209,2022-09-03 22:33:30,card,20,159.66,127.73,US,desktop,organic,2022-09,2022
388,10395,2020-03-03 18:05:34,card,0,184.11,184.11,AU,desktop,organic,2020-03,2020
389,11893,2020-10-23 16:37:32,paypal,0,34.33,34.33,US,mobile,email,2020-10,2020
390,16237,2021-06-01 11:35:43,paypal,10,279.78,251.8,GB,desktop,social,2021-06,2021
391,12731,2021-11-21 20:14:09,paypal,0,35.1,35.1,ES,mobile,organic,2021-11,2021
392,3792,2025-07-23 08:52:03,card,0,88.74,88.74,FR,mobile,social,2025-07,2025
393,8155,2025-06-12 11:03:11,card,5,39.6,37.62,BR,mobile,organic,2025-06,2025
394,7259,2020-08-08 04:26:46,card,20,786.47,629.18,IN,desktop,organic,2020-08,2020
395,14358,2025-07-22 19:19:45,card,20,32.05,25.64,BR,mobile,organic,2025-07,2025
396,19447,2020-05-06 22:40:16,card,0,175.56,175.56,DE,mobile,organic,2020-05,2020
397,11941,2021-02-05 07:42:52,card,20,105.15,84.12,DE,mobile,paid,2021-02,2021
398,4354,2020-09-11 18:08:01,card,5,89.66,85.18,MX,mobile,organic,2020-09,2020
399,18297,2020-02-21 13:50:10,card,15,24.28,20.64,AU,desktop,organic,2020-02,2020
400,19298,2022-06-02 16:54:30,wallet,10,39.84,35.86,ES,mobile,direct,2022-06,2022
401,2256,2020-07-08 19:14:20,card,0,102.87,102.87,JP,desktop,organic,2020-07,2020
402,2766,2024-07-08 09:03:15,card,15,66.53,56.55,NL,mobile,organic,2024-07,2024
403,17083,2022-06-12 17:20:53,card,0,141.42,141.42,US,mobile,organic,2022-06,2022
404,14078,2025-02-06 21:37:42,card,0,118.73,118.73,JP,mobile,direct,2025-02,2025
405,13055,2020-11-24 00:36:33,card,0,253.2,253.2,SE,desktop,email,2020-11,2020
406,6184,2024-09-05 18:29:26,card,0,16.73,16.73,US,mobile,email,2024-09,2024
407,9877,2020-05-21 12:02:14,card,5,315.76,299.97,US,desktop,direct,2020-05,2020
408,3443,2022-04-11 09:18:23,card,0,85.53,85.53,DE,mobile,paid,2022-04,2022
409,6005,2020-05-08 01:13:07,paypal,0,151.13,151.13,NL,tablet,organic,2020-05,2020
410,1810,2021-05-27 12:13:10,card,5,96.9,92.06,ES,mobile,direct,2021-05,2021
411,2339,2023-03-16 00:54:21,wallet,5,25.78,24.49,ES,desktop,direct,2023-03,2023
412,6241,2020-04-01 12:20:36,card,0,127.26,127.26,GB,desktop,social,2020-04,2020
413,223,2020-04-01 03:00:11,card,0,37.81,37.81,FR,desktop,organic,2020-04,2020
414,3635,2024-02-19 14:41:42,card,0,25.45,25.45,US,desktop,organic,2024-02,2024
415,19921,2020-12-04 13:26:51,paypal,15,140.5,119.42,ES,desktop,organic,2020-12,2020
416,5587,2025-01-06 07:11:37,cod,5,77.6,73.72,SG,desktop,direct,2025-01,2025
417,16744,2024-01-24 16:20:37,wallet,0,185.2,185.2,GB,desktop,direct,2024-01,2024
418,17624,2021-01-25 06:16:26,card,15,32.05,27.24,US,mobile,referral,2021-01,2021
419,8373,2020-01-07 13:48:46,card,15,456.84,388.31,CA,mobile,organic,2020-01,2020
420,11962,2021-09-27 16:36:56,paypal,0,86.97,86.97,FR,desktop,organic,2021-09,2021
421,946,2022-03-28 11:38:48,cod,20,128.28,102.62,DE,mobile,organic,2022-03,2022
422,19425,2025-08-31 02:14:36,wallet,10,205.86,185.27,FR,desktop,referral,2025-08,2025
423,9737,2021-01-19 22:47:23,card,0,131.83,131.83,US,mobile,paid,2021-01,2021
424,1460,2022-10-05 08:18:09,card,10,212.43,191.19,IN,mobile,organic,2022-10,2022
425,18138,2024-06-21 01:45:05,paypal,0,304.68,304.68,PL,desktop,organic,2024-06,2024
426,266,2023-12-21 15:39:56,wallet,10,94.21,84.79,DE,mobile,direct,2023-12,2023
427,17528,2025-08-16 11:59:00,card,0,48.07,48.07,AU,mobile,direct,2025-08,2025
428,7458,2021-05-01 23:24:30,card,20,79.95,63.96,FR,mobile,social,2021-05,2021
429,10961,2024-03-28 19:10:59,card,0,49.0,49.0,ES,mobile,organic,2024-03,2024
430,15136,2020-03-12 19:32:29,card,5,44.66,42.43,ES,mobile,organic,2020-03,2020
431,13734,2021-08-08 01:21:46,card,10,70.59,63.53,AU,mobile,direct,2021-08,2021
432,11898,2022-04-28 04:36:21,paypal,0,319.32,319.32,DE,mobile,referral,2022-04,2022
433,10356,2025-05-14 05:16:23,card,5,101.54,96.46,MX,mobile,direct,2025-05,2025
434,916,2022-07-04 12:42:29,paypal,10,24.28,21.85,FR,mobile,referral,2022-07,2022
435,17200,2023-01-28 22:15:28,card,0,364.68,364.68,BR,tablet,direct,2023-01,2023
436,6935,2020-05-08 04:23:21,paypal,10,106.51,95.86,AU,mobile,social,2020-05,2020
437,2867,2024-06-16 10:47:11,card,0,59.09,59.09,NL,mobile,organic,2024-06,2024
438,12054,2025-02-21 05:02:39,card,10,203.5,183.15,BR,desktop,paid,2025-02,2025
439,2528,2022-12-12 21:48:58,paypal,20,663.68,530.94,DE,desktop,organic,2022-12,2022
440,6251,2023-04-20 07:48:01,paypal,20,45.19,36.15,AU,mobile,paid,2023-04,2023
441,9067,2023-03-13 15:42:05,card,5,154.33,146.61,US,desktop,direct,2023-03,2023
442,5357,2022-04-02 15:26:02,card,0,19.89,19.89,IN,desktop,organic,2022-04,2022
443,1049,2020-05-24 01:43:26,paypal,20,254.82,203.86,FR,mobile,referral,2020-05,2020
444,7977,2025-05-25 01:31:35,card,0,386.56,386.56,US,desktop,direct,2025-05,2025
445,8023,2024-03-18 10:37:17,card,5,34.38,32.66,US,mobile,direct,2024-03,2024
446,8217,2023-05-27 20:53:54,card,20,219.49,175.59,CA,mobile,paid,2023-05,2023
447,9813,2020-05-14 20:05:42,card,0,76.63,76.63,ES,desktop,direct,2020-05,2020
448,9697,2023-07-02 07:28:10,wallet,20,75.03,60.02,JP,mobile,email,2023-07,2023
449,4218,2021-04-30 16:13:55,cod,0,450.55,450.55,MX,desktop,direct,2021-04,2021
450,8130,2020-04-25 18:10:45,card,0,59.12,59.12,MX,mobile,organic,2020-04,2020
451,4278,2024-07-05 03:59:52,card,0,90.39,90.39,US,mobile,email,2024-07,2024
452,15108,2024-04-30 02:26:21,card,0,170.66,170.66,BR,mobile,organic,2024-04,2024
453,10056,2020-08-01 23:36:58,card,20,167.02,133.62,FR,mobile,social,2020-08,2020
454,745,2025-10-15 22:43:05,card,5,206.55,196.22,DE,desktop,referral,2025-10,2025
455,18374,2020-11-04 20:08:53,wallet,5,117.01,111.16,SE,desktop,organic,2020-11,2020
456,17183,2022-05-02 16:31:11,card,5,73.85,70.16,PL,mobile,organic,2022-05,2022
457,5091,2025-06-22 14:48:29,card,10,890.6,801.54,DE,tablet,referral,2025-06,2025
458,3288,2020-09-14 22:45:44,card,20,49.91,39.93,ES,tablet,direct,2020-09,2020
459,15466,2020-01-30 10:57:04,card,10,49.06,44.15,GB,desktop,organic,2020-01,2020
460,14297,2024-08-15 15:48:37,card,0,20.11,20.11,AU,desktop,email,2024-08,2024
461,11910,2025-04-17 00:00:49,card,10,317.58,285.82,ES,mobile,paid,2025-04,2025
462,14769,2025-08-12 10:47:09,card,0,162.4,162.4,PL,desktop,direct,2025-08,2025
463,15061,2020-09-15 19:21:53,card,0,71.47,71.47,FR,desktop,referral,2020-09,2020
464,19980,2022-01-05 16:45:18,card,20,29.12,23.3,US,mobile,direct,2022-01,2022
465,3990,2021-09-02 19:43:40,card,20,100.25,80.2,US,mobile,organic,2021-09,2021
466,3428,2023-04-18 14:11:37,card,5,93.59,88.91,BR,desktop,direct,2023-04,2023
467,2963,2020-06-07 08:49:42,card,10,563.77,507.39,SG,mobile,organic,2020-06,2020
468,8615,2024-09-20 01:23:03,cod,0,19.56,19.56,FR,mobile,organic,2024-09,2024
469,10816,2021-08-04 13:41:23,card,10,20.86,18.77,NL,mobile,referral,2021-08,2021
470,10477,2021-09-07 23:06:56,card,0,94.32,94.32,US,mobile,direct,2021-09,2021
471,1576,2022-06-01 06:23:13,paypal,10,5.4,4.86,CA,mobile,email,2022-06,2022
472,12717,2020-02-22 09:18:31,card,20,55.23,44.18,SE,mobile,direct,2020-02,2020
473,18393,2022-09-21 02:25:10,card,0,168.72,168.72,US,mobile,email,2022-09,2022
474,16024,2024-07-23 21:05:07,card,0,37.29,37.29,ZA,mobile,direct,2024-07,2024
475,15213,2022-01-21 12:25:50,card,0,71.27,71.27,CA,desktop,referral,2022-01,2022
476,3915,2024-12-27 12:11:47,card,15,5.4,4.59,GB,tablet,social,2024-12,2024
477,8936,2022-05-04 21:20:56,card,10,196.62,176.96,IN,mobile,social,2022-05,2022
478,4800,2023-06-22 02:58:18,wallet,0,35.03,35.03,SE,mobile,direct,2023-06,2023
479,14500,2025-04-17 19:06:33,card,0,50.16,50.16,FR,tablet,paid,2025-04,2025
480,19019,2022-02-03 17:27:35,paypal,20,69.68,55.74,BR,mobile,social,2022-02,2022
481,19337,2020-04-21 05:10:59,card,0,113.55,113.55,BR,mobile,direct,2020-04,2020
482,17467,2020-03-13 08:11:20,card,0,167.36,167.36,SG,mobile,paid,2020-03,2020
483,10536,2021-06-29 19:26:52,paypal,20,1086.4,869.12,US,desktop,social,2021-06,2021
484,16955,2024-10-15 08:21:58,card,5,57.15,54.29,JP,desktop,direct,2024-10,2024
485,11540,2025-06-07 10:47:07,card,0,162.78,162.78,BR,mobile,social,2025-06,2025
486,18610,2020-04-22 06:33:14,card,20,978.93,783.14,IN,tablet,organic,2020-04,2020
487,19177,2022-11-25 01:25:30,paypal,0,34.22,34.22,ES,mobile,direct,2022-11,2022
488,15840,2020-02-26 13:00:06,paypal,15,77.26,65.67,GB,mobile,organic,2020-02,2020
489,2691,2022-08-27 07:50:44,card,0,147.52,147.52,CA,mobile,social,2022-08,2022
490,7439,2020-02-26 18:20:41,paypal,10,135.41,121.87,AU,tablet,organic,2020-02,2020
491,3074,2023-08-26 17:08:08,card,5,459.78,436.79,GB,mobile,organic,2023-08,2023
492,18262,2021-01-19 05:53:49,card,15,216.93,184.39,ES,desktop,organic,2021-01,2021
493,7825,2024-12-03 09:29:41,card,5,54.58,51.85,GB,mobile,direct,2024-12,2024
494,4730,2022-12-15 11:32:04,cod,10,336.33,302.7,US,desktop,organic,2022-12,2022
495,555,2024-09-24 03:32:01,card,0,62.57,62.57,SE,desktop,paid,2024-09,2024
496,14291,2021-10-28 06:59:29,card,0,356.93,356.93,AU,mobile,referral,2021-10,2021
497,15295,2022-06-20 04:36:48,card,20,7.12,5.7,DE,desktop,direct,2022-06,2022
498,3829,2022-02-20 23:56:45,paypal,15,202.62,172.23,JP,mobile,organic,2022-02,2022
499,7862,2022-04-10 07:54:24,paypal,20,50.15,40.12,FR,mobile,social,2022-04,2022
500,13979,2024-07-18 05:00:17,card,20,114.44,91.55,MX,mobile,email,2024-07,2024
501,19539,2025-02-23 15:46:52,wallet,5,89.8,85.31,BR,mobile,organic,2025-02,2025
502,3498,2021-09-15 23:41:41,card,0,140.18,140.18,PL,mobile,organic,2021-09,2021
503,9391,2024-12-03 01:54:15,cod,15,37.29,31.7,SG,desktop,email,2024-12,2024
504,8262,2023-02-09 21:23:36,card,10,94.14,84.73,NL,mobile,organic,2023-02,2023
505,7349,2020-11-17 02:07:46,card,10,38.13,34.32,AE,mobile,organic,2020-11,2020
506,866,2022-01-19 05:56:35,paypal,15,19.99,16.99,NL,tablet,paid,2022-01,2022
507,8277,2023-12-04 00:03:11,card,0,27.47,27.47,ZA,tablet,direct,2023-12,2023
508,18331,2021-10-24 20:44:28,card,10,208.36,187.52,SE,mobile,organic,2021-10,2021
509,11241,2023-11-11 16:48:26,card,10,145.1,130.59,MX,mobile,direct,2023-11,2023
510,17618,2020-05-20 03:07:34,wallet,15,85.19,72.41,ES,desktop,organic,2020-05,2020
511,13579,2020-04-27 12:17:20,card,15,73.87,62.79,GB,mobile,organic,2020-04,2020
512,16982,2024-05-18 01:42:12,card,5,38.75,36.81,AU,desktop,direct,2024-05,2024
513,19913,2024-11-18 05:51:46,cod,0,127.33,127.33,IN,desktop,referral,2024-11,2024
514,17272,2024-06-04 01:49:56,paypal,15,77.63,65.99,JP,mobile,direct,2024-06,2024
515,3466,2022-07-15 00:52:09,paypal,0,66.34,66.34,IN,mobile,referral,2022-07,2022
516,1433,2022-05-22 16:25:33,card,0,71.16,71.16,US,mobile,social,2022-05,2022
517,9767,2021-04-13 05:34:15,paypal,15,260.35,221.3,GB,tablet,paid,2021-04,2021
518,18845,2023-07-29 09:42:26,cod,5,434.04,412.34,US,desktop,organic,2023-07,2023
519,17786,2022-05-11 15:03:12,card,0,191.9,191.9,SG,mobile,organic,2022-05,2022
520,286,2024-02-26 06:45:28,card,0,372.36,372.36,ES,tablet,direct,2024-02,2024
521,3428,2020-07-26 21:03:20,cod,20,24.28,19.42,BR,desktop,direct,2020-07,2020
522,9546,2025-05-12 15:23:06,card,0,81.13,81.13,IN,mobile,organic,2025-05,2025
523,3551,2025-10-10 13:09:46,wallet,5,5.4,5.13,BR,desktop,organic,2025-10,2025
524,1242,2025-03-18 01:20:03,card,0,292.8,292.8,ZA,desktop,social,2025-03,2025
525,2312,2024-12-07 04:58:42,card,20,218.26,174.61,BR,tablet,organic,2024-12,2024
526,18801,2025-05-01 03:32:09,wallet,0,156.44,156.44,ZA,mobile,direct,2025-05,2025
527,19870,2022-01-04 14:27:56,card,0,70.33,70.33,AU,desktop,organic,2022-01,2022
528,7149,2025-06-24 23:18:20,card,5,25.17,23.91,ES,mobile,direct,2025-06,2025
529,8296,2021-02-02 16:45:15,card,0,33.14,33.14,MX,mobile,organic,2021-02,2021
530,5885,2021-11-21 20:48:38,card,20,121.13,96.9,IN,desktop,organic,2021-11,2021
531,7777,2022-05-12 03:30:41,card,5,12.94,12.29,NL,desktop,organic,2022-05,2022
532,69,2020-05-05 08:42:44,card,20,459.83,367.86,CA,mobile,direct,2020-05,2020
533,12894,2022-05-28 03:43:19,paypal,0,82.0,82.0,GB,desktop,organic,2022-05,2022
534,17090,2023-08-18 12:15:47,card,20,6.96,5.57,AU,mobile,paid,2023-08,2023
535,6981,2024-04-04 06:03:09,wallet,0,6.45,6.45,NL,mobile,organic,2024-04,2024
536,6865,2022-05-19 00:49:36,card,10,205.99,185.39,GB,desktop,email,2022-05,2022
537,8911,2021-06-10 18:17:49,card,5,7.9,7.5,IN,desktop,email,2021-06,2021
538,2142,2025-05-22 13:13:50,card,15,358.91,305.07,US,desktop,direct,2025-05,2025
539,17539,2024-09-20 10:46:34,card,15,229.87,195.39,IN,desktop,organic,2024-09,2024
540,1820,2023-03-28 11:47:25,card,0,44.44,44.44,ES,mobile,social,2023-03,2023
541,13589,2022-12-03 20:14:04,card,5,39.06,37.11,NL,mobile,organic,2022-12,2022
542,2064,2022-04-16 13:18:00,card,15,188.96,160.62,BR,mobile,organic,2022-04,2022
543,7312,2024-11-07 08:34:15,card,0,548.53,548.53,IN,desktop,paid,2024-11,2024
544,17264,2023-12-10 16:47:59,card,15,228.17,193.94,AU,tablet,organic,2023-12,2023
545,17427,2024-04-19 04:21:12,card,0,242.28,242.28,DE,tablet,social,2024-04,2024
546,17551,2023-12-28 15:55:15,wallet,15,8.79,7.47,IN,desktop,email,2023-12,2023
547,15651,2020-02-20 16:18:10,cod,15,13.68,11.63,SG,mobile,direct,2020-02,2020
548,4531,2021-11-05 05:20:00,card,0,287.24,287.24,GB,desktop,organic,2021-11,2021
549,12552,2024-10-30 11:19:36,card,15,36.13,30.71,US,tablet,organic,2024-10,2024
550,13802,2020-02-19 09:25:26,wallet,20,30.13,24.1,NL,desktop,organic,2020-02,2020
551,15179,2025-08-17 19:48:57,wallet,20,126.32,101.06,FR,mobile,social,2025-08,2025
552,10484,2021-04-21 11:05:00,card,10,220.68,198.61,SG,mobile,organic,2021-04,2021
