review_id,order_id,product_id,rating,review_text,review_time
547,1728,594,5,"Excellent product, highly recommend!",2021-06-22
548,1728,362,5,"Excellent product, highly recommend!",2020-07-12
549,1737,1154,4,Good value for money!,2022-05-18
550,1743,177,3,Okay overall.,2025-06-23
551,1743,374,1,"Very disappointed, would not buy again.",2020-08-10
552,1747,366,3,Okay overall.,2022-07-20
553,1747,321,4,Good value for money!,2021-02-20
554,1747,622,5,"Excellent product, highly recommend!",2025-10-14
555,1747,496,5,"Excellent product, highly recommend!",2022-04-28
556,1753,632,1,"Very disappointed, would not buy again.",2023-07-11
557,1762,510,3,Okay overall.,2024-10-28
558,1762,425,3,Okay overall.,2022-01-02
559,1768,1028,4,Good value for money!,2024-05-27
560,1768,1159,4,Good value for money!,2022-10-19
561,1768,1191,4,Good value for money!,2021-09-01
562,1770,860,5,"Excellent product, highly recommend!",2021-04-15
563,1772,148,1,"Very disappointed, would not buy again.",2022-11-16
564,1776,636,4,Good value for money!,2023-12-08
565,1778,695,4,Good value for money!,2025-08-08
566,1779,444,3,Okay overall.,2025-09-08
567,1779,35,4,Good value for money!,2021-02-15
568,1779,1100,4,Good value for money!,2023-07-28
569,1779,1170,5,"Excellent product, highly recommend!",2024-03-21
570,1780,1081,4,Good value for money!,2021-08-08
571,1792,1004,4,Good value for money!,2021-05-04
572,1792,540,5,"Excellent product, highly recommend!",2020-01-03
573,1796,142,3,Okay overall.,2021-08-27
574,1796,94,5,"Excellent product, highly recommend!",2024-06-14
575,1796,980,4,Good value for money!,2023-08-05
576,1799,678,3,Okay overall.,2022-05-17
577,1799,699,1,"Very disappointed, would not buy again.",2021-12-26
578,1804,432,3,Okay overall.,2023-09-28
579,1806,404,4,Good value for money!,2021-12-20
580,1811,839,5,"Excellent product, highly recommend!",2023-10-25
581,1812,1036,5,"Excellent product, highly recommend!",2023-06-04
582,1812,747,4,Good value for money!,2020-06-26
583,1812,460,4,Good value for money!,2025-05-07
584,1815,1047,4,Good value for money!,2021-03-14
585,1819,1058,5,"Excellent product, highly recommend!",2025-10-06
586,1821,952,4,Good value for money!,2023-05-26
587,1824,1016,4,Good value for money!,2024-10-14
588,1829,1195,5,"Excellent product, highly recommend!",2025-07-18
589,1829,1170,1,"Very disappointed, would not buy again.",2022-01-10
590,1832,747,5,"Excellent product, highly recommend!",2020-03-25
591,1832,798,4,Good value for money!,2021-06-19
592,1835,485,5,"Excellent product, highly recommend!",2021-06-04
593,1837,218,4,Good value for money!,2022-04-22
594,1837,303,3,Okay overall.,2024-07-17
595,1839,239,3,Okay overall.,2022-10-04
596,1839,213,5,"Excellent product, highly recommend!",2020-04-22
597,1844,825,5,"Excellent product, highly recommend!",2021-01-22
598,1844,1020,2,Not great quality.,2022-03-30
599,1848,12,2,Not great quality.,2023-02-19
600,1848,442,5,"Excellent product, highly recommend!",2021-11-14
601,1848,419,5,"Excellent product, highly recommend!",2022-02-23
602,1851,1018,4,Good value for money!,2021-09-08
603,1851,155,5,"Excellent product, highly recommend!",2022-11-30
604,1851,450,2,Not great quality.,2020-05-18
605,1851,1129,5,"Excellent product, highly recommend!",2022-03-18
606,1852,1083,4,Good value for money!,2024-10-14
607,1852,1108,5,"Excellent product, highly recommend!",2024-06-03
608,1852,743,5,"Excellent product, highly recommend!",2021-06-06
609,1856,362,5,"Excellent product, highly recommend!",2025-02-01
610,1856,310,5,"Excellent product, highly recommend!",2024-06-12
611,1856,492,5,"Excellent product, highly recommend!",2023-04-24
612,1856,770,5,"Excellent product, highly recommend!",2023-10-10
613,1856,196,5,"Excellent product, highly recommend!",2022-06-08
614,1857,464,4,Good value for money!,2024-10-07
615,1859,372,3,Okay overall.,2022-02-04
616,1859,380,1,"Very disappointed, would not buy again.",2023-10-01
617,1870,765,4,Good value for money!,2021-04-18
618,1871,1166,1,"Very disappointed, would not buy again.",2021-05-14
619,1871,500,5,"Excellent product, highly recommend!",2021-02-18
620,1871,401,4,Good value for money!,2020-11-10
621,1871,358,5,"Excellent product, highly recommend!",2025-07-05
622,1871,360,3,Okay overall.,2024-08-10
623,1872,548,4,Good value for money!,2020-08-20
624,1875,1149,5,"Excellent product, highly recommend!",2021-04-07
625,1883,428,4,Good value for money!,2023-05-10
626,1901,992,4,Good value for money!,2021-09-02
627,1901,327,4,Good value for money!,2021-05-16
628,1904,1194,4,Good value for money!,2023-09-18
629,1904,970,4,Good value for money!,2022-10-20
630,1909,306,5,"Excellent product, highly recommend!",2025-02-21
631,1909,914,5,"Excellent product, highly recommend!",2023-07-15
632,1916,334,2,Not great quality.,2021-01-11
633,1916,577,5,"Excellent product, highly recommend!",2025-01-12
634,1916,275,1,"Very disappointed, would not buy again.",2025-04-30
635,1916,221,5,"Excellent product, highly recommend!",2025-08-28
636,1925,190,2,Not great quality.,2022-12-31
637,1925,671,4,Good value for money!,2022-03-31
638,1925,1085,5,"Excellent product, highly recommend!",2022-06-25
639,1925,199,3,Okay overall.,2023-03-04
640,1928,84,5,"Excellent product, highly recommend!",2023-02-22
641,1933,1043,4,Good value for money!,2021-04-29
642,1936,755,3,Okay overall.,2024-05-11
643,1944,991,3,Okay overall.,2020-01-05
644,1944,906,3,Okay overall.,2020-11-21
645,1944,52,4,Good value for money!,2020-04-24
646,1945,877,5,"Excellent product, highly recommend!",2020-02-04
647,1964,1172,2,Not great quality.,2021-08-20
648,1964,927,3,Okay overall.,2021-08-10
649,1964,662,5,"Excellent product, highly recommend!",2020-11-29
650,1967,445,3,Okay overall.,2023-04-23
651,1967,42,1,"Very disappointed, would not buy again.",2023-04-30
652,1972,1188,3,Okay overall.,2024-09-19
653,1972,1159,3,Okay overall.,2020-04-07
654,1980,14,4,Good value for money!,2021-06-10
655,1984,250,3,Okay overall.,2022-08-09
656,1988,817,1,"Very disappointed, would not buy again.",2025-03-30
657,1991,850,5,"Excellent product, highly recommend!",2021-06-04
658,1994,874,4,Good value for money!,2023-12-03
659,2013,504,5,"Excellent product, highly recommend!",2023-11-19
660,2013,373,4,Good value for money!,2021-06-28
661,2014,1030,3,Okay overall.,2024-03-06
662,2014,1189,5,"Excellent product, highly recommend!",2024-11-03
663,2014,698,5,"Excellent product, highly recommend!",2020-03-27
664,2020,1058,5,"Excellent product, highly recommend!",2021-12-12
665,2021,792,1,"Very disappointed, would not buy again.",2022-08-23
666,2026,847,4,Good value for money!,2021-05-11
667,2026,690,5,"Excellent product, highly recommend!",2021-11-14
668,2030,848,4,Good value for money!,2024-03-28
669,2030,789,5,"Excellent product, highly recommend!",2023-08-23
670,2030,899,3,Okay overall.,2020-10-24
671,2037,1141,2,Not great quality.,2024-03-18
672,2044,1099,2,Not great quality.,2021-03-14
673,2045,132,2,Not great quality.,2021-07-12
674,2045,393,3,Okay overall.,2021-03-29
675,2051,101,5,"Excellent product, highly recommend!",2024-11-16
676,2066,177,4,Good value for money!,2020-06-18
677,2066,200,3,Okay overall.,2024-01-26
678,2077,820,4,Good value for money!,2020-09-21
679,2081,42,4,Good value for money!,2024-04-16
680,2081,247,4,Good value for money!,2022-04-19
681,2081,225,5,"Excellent product, highly recommend!",2024-03-15
682,2084,884,4,Good value for money!,2021-06-20
683,2099,1171,4,Good value for money!,2021-09-16
684,2109,335,5,"Excellent product, highly recommend!",2025-06-08
685,2123,697,3,Okay overall.,2024-10-23
686,2123,360,5,"Excellent product, highly recommend!",2023-12-06
687,2125,882,4,Good value for money!,2025-06-21
688,2125,1007,3,Okay overall.,2023-10-30
689,2129,881,4,Good value for money!,2023-04-27
690,2145,680,5,"Excellent product, highly recommend!",2022-04-23
691,2145,350,5,"Excellent product, highly recommend!",2020-03-04
692,2149,1001,4,Good value for money!,2021-04-12
693,2149,1058,4,Good value for money!,2025-10-16
694,2152,310,4,Good value for money!,2024-02-14
695,2152,1059,5,"Excellent product, highly recommend!",2023-04-01
696,2171,688,4,Good value for money!,2025-08-20
697,2174,502,2,Not great quality.,2024-09-28
698,2174,368,4,Good value for money!,2022-06-13
699,2174,568,4,Good value for money!,2020-12-10
700,2186,749,1,"Very disappointed, would not buy again.",2023-01-05
701,2186,763,4,Good value for money!,2020-08-27
702,2186,1193,2,Not great quality.,2020-11-26
703,2187,1102,5,"Excellent product, highly recommend!",2022-04-28
704,2187,979,5,"Excellent product, highly recommend!",2024-02-03
705,2187,683,5,"Excellent product, highly recommend!",2021-11-23
706,2187,677,5,"Excellent product, highly recommend!",2025-05-25
707,2189,909,3,Okay overall.,2024-03-29
708,2189,1169,3,Okay overall.,2023-10-25
709,2189,967,4,Good value for money!,2025-07-29
710,2196,487,2,Not great quality.,2025-05-24
711,2196,865,4,Good value for money!,2022-04-07
712,2198,987,3,Okay overall.,2023-04-03
713,2200,91,4,Good value for money!,2021-10-31
714,2201,1152,3,Okay overall.,2021-10-02
715,2213,769,2,Not great quality.,2020-08-08
716,2214,653,5,"Excellent product, highly recommend!",2020-09-27
717,2214,483,4,Good value for money!,2021-10-11
718,2232,748,5,"Excellent product, highly recommend!",2020-07-18
719,2233,60,5,"Excellent product, highly recommend!",2020-05-02
720,2233,132,4,Good value for money!,2020-09-20
721,2235,711,4,Good value for money!,2023-10-06
722,2235,1094,5,"Excellent product, highly recommend!",2020-01-25
723,2236,748,5,"Excellent product, highly recommend!",2024-06-10
724,2237,262,3,Okay overall.,2022-02-14
725,2237,848,5,"Excellent product, highly recommend!",2021-10-20
726,2243,957,3,Okay overall.,2021-02-08
727,2245,1148,3,Okay overall.,2021-08-12
728,2245,247,5,"Excellent product, highly recommend!",2020-10-09
729,2253,282,4,Good value for money!,2024-10-01
730,2253,1028,3,Okay overall.,2023-12-11
731,2264,990,4,Good value for money!,2025-06-03
732,2264,733,4,Good value for money!,2021-07-12
733,2264,735,2,Not great quality.,2023-10-12
734,2271,47,2,Not great quality.,2022-08-19
735,2275,210,5,"Excellent product, highly recommend!",2020-06-06
736,2280,1105,5,"Excellent product, highly recommend!",2025-04-03
737,2288,219,2,Not great quality.,2020-08-21
738,2288,156,5,"Excellent product, highly recommend!",2021-09-05
739,2290,506,5,"Excellent product, highly recommend!",2022-06-01
740,2293,278,2,Not great quality.,2023-05-17
741,2293,288,4,Good value for money!,2023-01-15
742,2297,1095,5,"Excellent product, highly recommend!",2025-06-12
743,2297,871,5,"Excellent product, highly recommend!",2022-05-27
744,2303,277,2,Not great quality.,2020-10-27
745,2312,1182,3,Okay overall.,2024-08-31
746,2314,123,5,"Excellent product, highly recommend!",2022-01-16
747,2319,510,5,"Excellent product, highly recommend!",2022-10-14
748,2320,903,3,Okay overall.,2021-06-25
749,2321,1016,3,Okay overall.,2021-03-08
750,2321,679,5,"Excellent product, highly recommend!",2022-05-31
751,2323,990,3,Okay overall.,2023-09-11
752,2324,575,3,Okay overall.,2022-12-28
753,2328,793,5,"Excellent product, highly recommend!",2024-07-04
754,2332,620,2,Not great quality.,2025-05-29
755,2334,328,4,Good value for money!,2022-12-01
756,2334,940,4,Good value for money!,2022-01-23
757,2334,201,5,"Excellent product, highly recommend!",2025-09-13
758,2335,1117,5,"Excellent product, highly recommend!",2025-10-28
759,2344,989,3,Okay overall.,2021-06-08
760,2349,579,5,"Excellent product, highly recommend!",2021-11-29
761,2349,647,4,Good value for money!,2024-05-16
762,2349,381,4,Good value for money!,2020-07-28
763,2350,737,5,"Excellent product, highly recommend!",2020-09-27
764,2350,491,5,"Excellent product, highly recommend!",2022-05-29
765,2354,461,5,"Excellent product, highly recommend!",2020-09-30
766,2358,893,5,"Excellent product, highly recommend!",2022-06-21
767,2358,874,4,Good value for money!,2024-01-16
768,2365,91,3,Okay overall.,2020-11-23
769,2371,297,5,"Excellent product, highly recommend!",2023-12-19
770,2371,223,4,Good value for money!,2025-01-29
771,2373,625,3,Okay overall.,2024-01-30
772,2376,312,5,"Excellent product, highly recommend!",2021-12-31
773,2376,284,3,Okay overall.,2022-08-08
774,2377,670,5,"Excellent product, highly recommend!",2023-06-06
775,2378,1157,2,Not great quality.,2023-07-22
776,2378,206,4,Good value for money!,2022-12-31
777,2378,311,5,"Excellent product, highly recommend!",2021-12-03
778,2379,1096,4,Good value for money!,2023-12-03
779,2387,14,4,Good value for money!,2023-08-26
780,2387,178,3,Okay overall.,2021-12-14
781,2387,910,4,Good value for money!,2020-08-22
782,2387,933,5,"Excellent product, highly recommend!",2020-03-30
783,2387,857,3,Okay overall.,2022-05-26
784,2396,1191,5,"Excellent product, highly recommend!",2021-10-13
785,2399,851,4,Good value for money!,2025-06-22
786,2399,747,1,"Very disappointed, would not buy again.",2024-11-17
787,2399,802,5,"Excellent product, highly recommend!",2023-10-17
788,2399,998,5,"Excellent product, highly recommend!",2024-08-02
789,2403,446,5,"Excellent product, highly recommend!",2020-01-27
790,2403,282,3,Okay overall.,2023-08-14
791,2404,1191,4,Good value for money!,2025-04-04
792,2405,319,5,"Excellent product, highly recommend!",2020-08-22
793,2410,645,4,Good value for money!,2023-01-22
794,2414,55,4,Good value for money!,2025-07-19
795,2414,10,3,Okay overall.,2024-11-30
796,2420,977,3,Okay overall.,2025-03-20
797,2420,954,5,"Excellent product, highly recommend!",2020-09-16
798,2420,1091,3,Okay overall.,2023-10-17
799,2422,889,5,"Excellent product, highly recommend!",2022-12-10
800,2422,912,4,Good value for money!,2022-03-16
801,2430,87,5,"Excellent product, highly recommend!",2025-03-17
802,2430,980,3,Okay overall.,2022-11-25
803,2430,1053,5,"Excellent product, highly recommend!",2025-03-01
804,2433,698,5,"Excellent product, highly recommend!",2024-07-01
805,2433,944,5,"Excellent product, highly recommend!",2020-09-20
806,2435,744,4,Good value for money!,2024-01-15
807,2442,289,3,Okay overall.,2022-02-05
808,2444,488,4,Good value for money!,2023-11-27
809,2444,963,4,Good value for money!,2020-02-01
810,2444,906,4,Good value for money!,2023-08-23
811,2453,782,2,Not great quality.,2024-07-23
812,2453,834,4,Good value for money!,2024-06-05
813,2463,769,4,Good value for money!,2024-05-19
814,2463,504,3,Okay overall.,2021-09-17
815,2465,1036,5,"Excellent product, highly recommend!",2024-08-24
816,2483,1039,3,Okay overall.,2022-02-04
817,2484,282,5,"Excellent product, highly recommend!",2024-02-27
818,2484,234,3,Okay overall.,2020-06-30
819,2493,342,5,"Excellent product, highly recommend!",2020-01-21
820,2501,944,4,Good value for money!,2025-06-07
821,2501,986,5,"Excellent product, highly recommend!",2021-08-31
822,2502,228,5,"Excellent product, highly recommend!",2025-01-30
823,2507,155,4,Good value for money!,2025-10-01
824,2507,548,5,"Excellent product, highly recommend!",2024-05-09
825,2527,872,5,"Excellent product, highly recommend!",2023-09-16
826,2535,769,4,Good value for money!,2021-09-10
827,2538,249,4,Good value for money!,2021-04-30
828,2541,608,5,"Excellent product, highly recommend!",2022-04-30
829,2544,945,4,Good value for money!,2021-01-16
830,2544,353,4,Good value for money!,2025-02-06
831,2545,280,5,"Excellent product, highly recommend!",2021-07-03
832,2545,318,5,"Excellent product, highly recommend!",2023-07-23
